name	dataset	ori_cap	audio_path	duration	mel_path
Tap_water_softly_flowing_followed_by_soft_scrubbing_then_a_loud_metal_clang_and_a_hollow_metal_clank_with_louder_scrubbing.wav	audiocaps	Tap water softly flowing followed by soft scrubbing then a loud metal clang and a hollow metal clank with louder scrubbing	data/audio_wav_train/Tap_water_softly_flowing_followed_by_soft_scrubbing_then_a_loud_metal_clang_and_a_hollow_metal_clank_with_louder_scrubbing.wav	10.0	data/audio_wav_train_mel/Tap_water_softly_flowing_followed_by_soft_scrubbing_then_a_loud_metal_clang_and_a_hollow_metal_clank_with_louder_scrubbing_mel.npy
A_flock_of_pigeons_cooing_as_a_bird_chirps_in_the_background_followed_by_bird_wings_flapping.wav	audiocaps	A flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping	data/audio_wav_train/A_flock_of_pigeons_cooing_as_a_bird_chirps_in_the_background_followed_by_bird_wings_flapping.wav	10.0	data/audio_wav_train_mel/A_flock_of_pigeons_cooing_as_a_bird_chirps_in_the_background_followed_by_bird_wings_flapping_mel.npy
A_man_giving_a_speech_and_crowd_laughing_and_applauding.wav	audiocaps	A man giving a speech and crowd laughing and applauding	data/audio_wav_train/A_man_giving_a_speech_and_crowd_laughing_and_applauding.wav	10.0	data/audio_wav_train_mel/A_man_giving_a_speech_and_crowd_laughing_and_applauding_mel.npy
A_toilet_flushes_and_then_woman_laugh_in_the_background.wav	audiocaps	A toilet flushes and then woman laugh in the background	data/audio_wav_train/A_toilet_flushes_and_then_woman_laugh_in_the_background.wav	10.0	data/audio_wav_train_mel/A_toilet_flushes_and_then_woman_laugh_in_the_background_mel.npy
A_sheep_lets_out_two_deep_bleats.wav	audiocaps	A sheep lets out two deep bleats	data/audio_wav_train/A_sheep_lets_out_two_deep_bleats.wav	10.0	data/audio_wav_train_mel/A_sheep_lets_out_two_deep_bleats_mel.npy
Two_men_exchange_words,_then_a_car_engine_revs_followed_by_a_siren_and_fade_in_music.wav	audiocaps	Two men exchange words, then a car engine revs followed by a siren and fade in music	data/audio_wav_train/Two_men_exchange_words,_then_a_car_engine_revs_followed_by_a_siren_and_fade_in_music.wav	10.0	data/audio_wav_train_mel/Two_men_exchange_words,_then_a_car_engine_revs_followed_by_a_siren_and_fade_in_music_mel.npy
Sirens_ring_and_crack.wav	audiocaps	Sirens ring and crack	data/audio_wav_train/Sirens_ring_and_crack.wav	10.0	data/audio_wav_train_mel/Sirens_ring_and_crack_mel.npy
A_person_speaking_with_some_rubbing.wav	audiocaps	A person speaking with some rubbing	data/audio_wav_train/A_person_speaking_with_some_rubbing.wav	10.0	data/audio_wav_train_mel/A_person_speaking_with_some_rubbing_mel.npy
Telephone_ringing_followed_by_a_woman_speaking.wav	audiocaps	Telephone ringing followed by a woman speaking	data/audio_wav_train/Telephone_ringing_followed_by_a_woman_speaking.wav	10.0	data/audio_wav_train_mel/Telephone_ringing_followed_by_a_woman_speaking_mel.npy
Clattering_is_occurring,_a_dog_is_barking_and_panting,_and_an_adult_male_is_speaking.wav	audiocaps	Clattering is occurring, a dog is barking and panting, and an adult male is speaking	data/audio_wav_train/Clattering_is_occurring,_a_dog_is_barking_and_panting,_and_an_adult_male_is_speaking.wav	10.0	data/audio_wav_train_mel/Clattering_is_occurring,_a_dog_is_barking_and_panting,_and_an_adult_male_is_speaking_mel.npy
Clicking_occurs_and_slows,_squeaking_occurs,_and_a_dog_barks.wav	audiocaps	Clicking occurs and slows, squeaking occurs, and a dog barks	data/audio_wav_train/Clicking_occurs_and_slows,_squeaking_occurs,_and_a_dog_barks.wav	10.0	data/audio_wav_train_mel/Clicking_occurs_and_slows,_squeaking_occurs,_and_a_dog_barks_mel.npy
Person_making_a_speech.wav	audiocaps	Person making a speech	data/audio_wav_train/Person_making_a_speech.wav	10.0	data/audio_wav_train_mel/Person_making_a_speech_mel.npy
Clanging_sound_then_a_toilet_flushing.wav	audiocaps	Clanging sound then a toilet flushing	data/audio_wav_train/Clanging_sound_then_a_toilet_flushing.wav	10.0	data/audio_wav_train_mel/Clanging_sound_then_a_toilet_flushing_mel.npy
A_stream_is_flowing_concurrently_with_nature_noises.wav	audiocaps	A stream is flowing concurrently with nature noises	data/audio_wav_train/A_stream_is_flowing_concurrently_with_nature_noises.wav	10.0	data/audio_wav_train_mel/A_stream_is_flowing_concurrently_with_nature_noises_mel.npy
A_man_is_speaking_followed_by_a_door_squeaking_and_a_man_speaks.wav	audiocaps	A man is speaking followed by a door squeaking and a man speaks	data/audio_wav_train/A_man_is_speaking_followed_by_a_door_squeaking_and_a_man_speaks.wav	10.0	data/audio_wav_train_mel/A_man_is_speaking_followed_by_a_door_squeaking_and_a_man_speaks_mel.npy
A_man_laughing_then_sniffling_before_sneezing_followed_by_another_man_laughing.wav	audiocaps	A man laughing then sniffling before sneezing followed by another man laughing	data/audio_wav_train/A_man_laughing_then_sniffling_before_sneezing_followed_by_another_man_laughing.wav	10.0	data/audio_wav_train_mel/A_man_laughing_then_sniffling_before_sneezing_followed_by_another_man_laughing_mel.npy
Trickle_of_a_stream_and_bird_chirping.wav	audiocaps	Trickle of a stream and bird chirping	data/audio_wav_train/Trickle_of_a_stream_and_bird_chirping.wav	10.0	data/audio_wav_train_mel/Trickle_of_a_stream_and_bird_chirping_mel.npy
An_engine_is_being_switched_on.wav	audiocaps	An engine is being switched on	data/audio_wav_train/An_engine_is_being_switched_on.wav	10.0	data/audio_wav_train_mel/An_engine_is_being_switched_on_mel.npy
Good_sizzles_as_music_plays_then_a_man_speaks.wav	audiocaps	Good sizzles as music plays then a man speaks	data/audio_wav_train/Good_sizzles_as_music_plays_then_a_man_speaks.wav	10.0	data/audio_wav_train_mel/Good_sizzles_as_music_plays_then_a_man_speaks_mel.npy
Vibration_and_noise_of_a_working_motor.wav	audiocaps	Vibration and noise of a working motor	data/audio_wav_train/Vibration_and_noise_of_a_working_motor.wav	10.0	data/audio_wav_train_mel/Vibration_and_noise_of_a_working_motor_mel.npy
A_few_slams_are_followed_by_referee_whistles.wav	audiocaps	A few slams are followed by referee whistles	data/audio_wav_train/A_few_slams_are_followed_by_referee_whistles.wav	10.0	data/audio_wav_train_mel/A_few_slams_are_followed_by_referee_whistles_mel.npy
Traffic_is_audible,_a_motor_vehicle_passes_by,_and_slight_clicking_occurs.wav	audiocaps	Traffic is audible, a motor vehicle passes by, and slight clicking occurs	data/audio_wav_train/Traffic_is_audible,_a_motor_vehicle_passes_by,_and_slight_clicking_occurs.wav	10.0	data/audio_wav_train_mel/Traffic_is_audible,_a_motor_vehicle_passes_by,_and_slight_clicking_occurs_mel.npy
A_siren_is_triggered_followed_by_a_vehicle_moving_and_objects_moving.wav	audiocaps	A siren is triggered followed by a vehicle moving and objects moving	data/audio_wav_train/A_siren_is_triggered_followed_by_a_vehicle_moving_and_objects_moving.wav	10.0	data/audio_wav_train_mel/A_siren_is_triggered_followed_by_a_vehicle_moving_and_objects_moving_mel.npy
Passing_traffic,_and_a_car_accelerating_the_engine_and_shifting.wav	audiocaps	Passing traffic, and a car accelerating the engine and shifting	data/audio_wav_train/Passing_traffic,_and_a_car_accelerating_the_engine_and_shifting.wav	10.0	data/audio_wav_train_mel/Passing_traffic,_and_a_car_accelerating_the_engine_and_shifting_mel.npy
Scraping_followed_by_the_trickle_of_fluid.wav	audiocaps	Scraping followed by the trickle of fluid	data/audio_wav_train/Scraping_followed_by_the_trickle_of_fluid.wav	10.0	data/audio_wav_train_mel/Scraping_followed_by_the_trickle_of_fluid_mel.npy
Speedboat_motors_are_roaring_in_the_foreground,_and_speech_is_occurring_in_the_background.wav	audiocaps	Speedboat motors are roaring in the foreground, and speech is occurring in the background	data/audio_wav_train/Speedboat_motors_are_roaring_in_the_foreground,_and_speech_is_occurring_in_the_background.wav	10.0	data/audio_wav_train_mel/Speedboat_motors_are_roaring_in_the_foreground,_and_speech_is_occurring_in_the_background_mel.npy
Man_talking_while_loudly_cutting_and_a_frying_sound_in_the_back.wav	audiocaps	Man talking while loudly cutting and a frying sound in the back	data/audio_wav_train/Man_talking_while_loudly_cutting_and_a_frying_sound_in_the_back.wav	10.0	data/audio_wav_train_mel/Man_talking_while_loudly_cutting_and_a_frying_sound_in_the_back_mel.npy
A_baby_is_crying_and_then_a_man_and_woman_are_laughing.wav	audiocaps	A baby is crying and then a man and woman are laughing	data/audio_wav_train/A_baby_is_crying_and_then_a_man_and_woman_are_laughing.wav	10.0	data/audio_wav_train_mel/A_baby_is_crying_and_then_a_man_and_woman_are_laughing_mel.npy
People_speak_and_laugh_while_a_horse_clip-clops_on_wood.wav	audiocaps	People speak and laugh while a horse clip-clops on wood	data/audio_wav_train/People_speak_and_laugh_while_a_horse_clip-clops_on_wood.wav	10.0	data/audio_wav_train_mel/People_speak_and_laugh_while_a_horse_clip-clops_on_wood_mel.npy
A_man_speaks_followed_by_some_rustling_and_vibrations_from_a_power_tool.wav	audiocaps	A man speaks followed by some rustling and vibrations from a power tool	data/audio_wav_train/A_man_speaks_followed_by_some_rustling_and_vibrations_from_a_power_tool.wav	10.0	data/audio_wav_train_mel/A_man_speaks_followed_by_some_rustling_and_vibrations_from_a_power_tool_mel.npy
A_boat_motor_is_running_and_then_accelerates,_and_water_is_splashing.wav	audiocaps	A boat motor is running and then accelerates, and water is splashing	data/audio_wav_train/A_boat_motor_is_running_and_then_accelerates,_and_water_is_splashing.wav	10.0	data/audio_wav_train_mel/A_boat_motor_is_running_and_then_accelerates,_and_water_is_splashing_mel.npy
Pigeons_coo_while_a_bird_taps_its_beak.wav	audiocaps	Pigeons coo while a bird taps its beak	data/audio_wav_train/Pigeons_coo_while_a_bird_taps_its_beak.wav	10.0	data/audio_wav_train_mel/Pigeons_coo_while_a_bird_taps_its_beak_mel.npy
Birds_chirping,_water_splashes.wav	audiocaps	Birds chirping, water splashes	data/audio_wav_train/Birds_chirping,_water_splashes.wav	10.0	data/audio_wav_train_mel/Birds_chirping,_water_splashes_mel.npy
A_person_talks_nearby_as_pots_clang_and_liquid_falls_into_a_pot.wav	audiocaps	A person talks nearby as pots clang and liquid falls into a pot	data/audio_wav_train/A_person_talks_nearby_as_pots_clang_and_liquid_falls_into_a_pot.wav	10.0	data/audio_wav_train_mel/A_person_talks_nearby_as_pots_clang_and_liquid_falls_into_a_pot_mel.npy
A_small_engine_running_then_powering_down_to_an_idle_volume.wav	audiocaps	A small engine running then powering down to an idle volume	data/audio_wav_train/A_small_engine_running_then_powering_down_to_an_idle_volume.wav	10.0	data/audio_wav_train_mel/A_small_engine_running_then_powering_down_to_an_idle_volume_mel.npy
A_man_is_narrating_while_instrumental_music_plays_and_a_plane_engine_sounds.wav	audiocaps	A man is narrating while instrumental music plays and a plane engine sounds	data/audio_wav_train/A_man_is_narrating_while_instrumental_music_plays_and_a_plane_engine_sounds.wav	10.0	data/audio_wav_train_mel/A_man_is_narrating_while_instrumental_music_plays_and_a_plane_engine_sounds_mel.npy
A_person_speaks_then_another_interrupts,_the_crowd_jeers.wav	audiocaps	A person speaks then another interrupts, the crowd jeers	data/audio_wav_train/A_person_speaks_then_another_interrupts,_the_crowd_jeers.wav	10.0	data/audio_wav_train_mel/A_person_speaks_then_another_interrupts,_the_crowd_jeers_mel.npy
A_toy_emergency_vehicle_rings_its_siren.wav	audiocaps	A toy emergency vehicle rings its siren	data/audio_wav_train/A_toy_emergency_vehicle_rings_its_siren.wav	10.0	data/audio_wav_train_mel/A_toy_emergency_vehicle_rings_its_siren_mel.npy
People_in_a_small_room_are_chanting_and_singing.wav	audiocaps	People in a small room are chanting and singing	data/audio_wav_train/People_in_a_small_room_are_chanting_and_singing.wav	10.0	data/audio_wav_train_mel/People_in_a_small_room_are_chanting_and_singing_mel.npy
The_motor_of_a_boat_with_the_sound_of_waves,_followed_by_calm_and_still_water.wav	audiocaps	The motor of a boat with the sound of waves, followed by calm and still water	data/audio_wav_train/The_motor_of_a_boat_with_the_sound_of_waves,_followed_by_calm_and_still_water.wav	10.0	data/audio_wav_train_mel/The_motor_of_a_boat_with_the_sound_of_waves,_followed_by_calm_and_still_water_mel.npy
A_man_speaks_then_removes_something_from_a_plate_putting_it_into_a_frying_pan.wav	audiocaps	A man speaks then removes something from a plate putting it into a frying pan	data/audio_wav_train/A_man_speaks_then_removes_something_from_a_plate_putting_it_into_a_frying_pan.wav	10.0	data/audio_wav_train_mel/A_man_speaks_then_removes_something_from_a_plate_putting_it_into_a_frying_pan_mel.npy
Male_speech_followed_by_the_quacking_of_a_duck.wav	audiocaps	Male speech followed by the quacking of a duck	data/audio_wav_train/Male_speech_followed_by_the_quacking_of_a_duck.wav	10.0	data/audio_wav_train_mel/Male_speech_followed_by_the_quacking_of_a_duck_mel.npy
A_series_of_electronic_beeping_as_light_music_plays_in_the_background_followed_by_a_man_speaking_through_speakers.wav	audiocaps	A series of electronic beeping as light music plays in the background followed by a man speaking through speakers	data/audio_wav_train/A_series_of_electronic_beeping_as_light_music_plays_in_the_background_followed_by_a_man_speaking_through_speakers.wav	10.0	data/audio_wav_train_mel/A_series_of_electronic_beeping_as_light_music_plays_in_the_background_followed_by_a_man_speaking_through_speakers_mel.npy
A_vehicle_moves_and_a_siren_is_triggered_followed_by_someone_talking.wav	audiocaps	A vehicle moves and a siren is triggered followed by someone talking	data/audio_wav_train/A_vehicle_moves_and_a_siren_is_triggered_followed_by_someone_talking.wav	10.0	data/audio_wav_train_mel/A_vehicle_moves_and_a_siren_is_triggered_followed_by_someone_talking_mel.npy
An_electronic_bleep_beeping_repeatedly.wav	audiocaps	An electronic bleep beeping repeatedly	data/audio_wav_train/An_electronic_bleep_beeping_repeatedly.wav	10.0	data/audio_wav_train_mel/An_electronic_bleep_beeping_repeatedly_mel.npy
Fan_followed_by_a_spraying.wav	audiocaps	Fan followed by a spraying	data/audio_wav_train/Fan_followed_by_a_spraying.wav	10.0	data/audio_wav_train_mel/Fan_followed_by_a_spraying_mel.npy
Roaring_is_present,_an_emergency_vehicle_siren_sounds,_and_then_machine_gun_fire_and_more_roaring.wav	audiocaps	Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring	data/audio_wav_train/Roaring_is_present,_an_emergency_vehicle_siren_sounds,_and_then_machine_gun_fire_and_more_roaring.wav	10.0	data/audio_wav_train_mel/Roaring_is_present,_an_emergency_vehicle_siren_sounds,_and_then_machine_gun_fire_and_more_roaring_mel.npy
The_sound_of_a_toy_gun_that_creates_a_loud_sound_like_as_gun_shoot.wav	audiocaps	The sound of a toy gun that creates a loud sound like as gun shoot	data/audio_wav_train/The_sound_of_a_toy_gun_that_creates_a_loud_sound_like_as_gun_shoot.wav	10.0	data/audio_wav_train_mel/The_sound_of_a_toy_gun_that_creates_a_loud_sound_like_as_gun_shoot_mel.npy
A_helicopter_whirs_consistently.wav	audiocaps	A helicopter whirs consistently	data/audio_wav_train/A_helicopter_whirs_consistently.wav	10.0	data/audio_wav_train_mel/A_helicopter_whirs_consistently_mel.npy
Insects_fly_and_birds_tweet.wav	audiocaps	Insects fly and birds tweet	data/audio_wav_train/Insects_fly_and_birds_tweet.wav	10.0	data/audio_wav_train_mel/Insects_fly_and_birds_tweet_mel.npy
A_woman_is_talking_and_using_a_sewing_machine.wav	audiocaps	A woman is talking and using a sewing machine	data/audio_wav_train/A_woman_is_talking_and_using_a_sewing_machine.wav	10.0	data/audio_wav_train_mel/A_woman_is_talking_and_using_a_sewing_machine_mel.npy
A_dog_barks_in_concert_with_rhythmic_thumping.wav	audiocaps	A dog barks in concert with rhythmic thumping	data/audio_wav_train/A_dog_barks_in_concert_with_rhythmic_thumping.wav	10.0	data/audio_wav_train_mel/A_dog_barks_in_concert_with_rhythmic_thumping_mel.npy
Man_is_talking.wav	audiocaps	Man is talking	data/audio_wav_train/Man_is_talking.wav	10.0	data/audio_wav_train_mel/Man_is_talking_mel.npy
Birds_are_chirping,_water_is_splashing,_animals_are_bleating,_and_tapping_occurs.wav	audiocaps	Birds are chirping, water is splashing, animals are bleating, and tapping occurs	data/audio_wav_train/Birds_are_chirping,_water_is_splashing,_animals_are_bleating,_and_tapping_occurs.wav	10.0	data/audio_wav_train_mel/Birds_are_chirping,_water_is_splashing,_animals_are_bleating,_and_tapping_occurs_mel.npy
A_train_moves_and_a_horn_is_triggered.wav	audiocaps	A train moves and a horn is triggered	data/audio_wav_train/A_train_moves_and_a_horn_is_triggered.wav	10.0	data/audio_wav_train_mel/A_train_moves_and_a_horn_is_triggered_mel.npy
A_child_is_talking_and_in_the_background_sound_of_water_trickling.wav	audiocaps	A child is talking and in the background sound of water trickling	data/audio_wav_train/A_child_is_talking_and_in_the_background_sound_of_water_trickling.wav	10.0	data/audio_wav_train_mel/A_child_is_talking_and_in_the_background_sound_of_water_trickling_mel.npy
A_middle_aged_male_speaking_while_moving_pots,_pans,_and_silverware_around.wav	audiocaps	A middle aged male speaking while moving pots, pans, and silverware around	data/audio_wav_train/A_middle_aged_male_speaking_while_moving_pots,_pans,_and_silverware_around.wav	10.0	data/audio_wav_train_mel/A_middle_aged_male_speaking_while_moving_pots,_pans,_and_silverware_around_mel.npy
An_adult_female_snickers_quietly_while_faint_snoring_is_ongoing,_and_random_quiet_metal_clinking_occurs.wav	audiocaps	An adult female snickers quietly while faint snoring is ongoing, and random quiet metal clinking occurs	data/audio_wav_train/An_adult_female_snickers_quietly_while_faint_snoring_is_ongoing,_and_random_quiet_metal_clinking_occurs.wav	10.0	data/audio_wav_train_mel/An_adult_female_snickers_quietly_while_faint_snoring_is_ongoing,_and_random_quiet_metal_clinking_occurs_mel.npy
Gusty_wind,_a_soft_motor.wav	audiocaps	Gusty wind, a soft motor	data/audio_wav_train/Gusty_wind,_a_soft_motor.wav	10.0	data/audio_wav_train_mel/Gusty_wind,_a_soft_motor_mel.npy
Wind_blowing_and_ocean_waves_flowing_gently.wav	audiocaps	Wind blowing and ocean waves flowing gently	data/audio_wav_train/Wind_blowing_and_ocean_waves_flowing_gently.wav	10.0	data/audio_wav_train_mel/Wind_blowing_and_ocean_waves_flowing_gently_mel.npy
Sizzling_together_with_clanking_and_distant_speech.wav	audiocaps	Sizzling together with clanking and distant speech	data/audio_wav_train/Sizzling_together_with_clanking_and_distant_speech.wav	10.0	data/audio_wav_train_mel/Sizzling_together_with_clanking_and_distant_speech_mel.npy
Te_stream_of_water_flows_at_a_moderate_pace.wav	audiocaps	Te stream of water flows at a moderate pace	data/audio_wav_train/Te_stream_of_water_flows_at_a_moderate_pace.wav	10.0	data/audio_wav_train_mel/Te_stream_of_water_flows_at_a_moderate_pace_mel.npy
A_woman_speaking_continuously.wav	audiocaps	A woman speaking continuously	data/audio_wav_train/A_woman_speaking_continuously.wav	10.0	data/audio_wav_train_mel/A_woman_speaking_continuously_mel.npy
Several_sheep_bleat_while_someone_whistles.wav	audiocaps	Several sheep bleat while someone whistles	data/audio_wav_train/Several_sheep_bleat_while_someone_whistles.wav	10.0	data/audio_wav_train_mel/Several_sheep_bleat_while_someone_whistles_mel.npy
Paper_is_crinkling,_and_a_young_female_is_speaking.wav	audiocaps	Paper is crinkling, and a young female is speaking	data/audio_wav_train/Paper_is_crinkling,_and_a_young_female_is_speaking.wav	10.0	data/audio_wav_train_mel/Paper_is_crinkling,_and_a_young_female_is_speaking_mel.npy
Snipping_and_rustling.wav	audiocaps	Snipping and rustling	data/audio_wav_train/Snipping_and_rustling.wav	10.0	data/audio_wav_train_mel/Snipping_and_rustling_mel.npy
People_talking_in_foreign_language,_train_horn.wav	audiocaps	People talking in foreign language, train horn	data/audio_wav_train/People_talking_in_foreign_language,_train_horn.wav	10.0	data/audio_wav_train_mel/People_talking_in_foreign_language,_train_horn_mel.npy
A_bell_rings_nearby.wav	audiocaps	A bell rings nearby	data/audio_wav_train/A_bell_rings_nearby.wav	10.0	data/audio_wav_train_mel/A_bell_rings_nearby_mel.npy
A_person_or_animal_is_snoring_and_a_young_person_whispers.wav	audiocaps	A person or animal is snoring and a young person whispers	data/audio_wav_train/A_person_or_animal_is_snoring_and_a_young_person_whispers.wav	10.0	data/audio_wav_train_mel/A_person_or_animal_is_snoring_and_a_young_person_whispers_mel.npy
Continuous_steam_hissing.wav	audiocaps	Continuous steam hissing	data/audio_wav_train/Continuous_steam_hissing.wav	10.0	data/audio_wav_train_mel/Continuous_steam_hissing_mel.npy
A_horse_neighs_and_birds_chirp_outside.wav	audiocaps	A horse neighs and birds chirp outside	data/audio_wav_train/A_horse_neighs_and_birds_chirp_outside.wav	10.0	data/audio_wav_train_mel/A_horse_neighs_and_birds_chirp_outside_mel.npy
Bubbling_water,_along_with_the_voice_of_a_woman;_then_a_drum_beat_kicks_in.wav	audiocaps	Bubbling water, along with the voice of a woman; then a drum beat kicks in	data/audio_wav_train/Bubbling_water,_along_with_the_voice_of_a_woman;_then_a_drum_beat_kicks_in.wav	10.0	data/audio_wav_train_mel/Bubbling_water,_along_with_the_voice_of_a_woman;_then_a_drum_beat_kicks_in_mel.npy
A_man_and_woman_are_having_a_conversation_in_a_foreign_language.wav	audiocaps	A man and woman are having a conversation in a foreign language	data/audio_wav_train/A_man_and_woman_are_having_a_conversation_in_a_foreign_language.wav	10.0	data/audio_wav_train_mel/A_man_and_woman_are_having_a_conversation_in_a_foreign_language_mel.npy
A_woman_speaking_as_another_woman_speaks_faintly_in_the_background_while_leaves_rustle.wav	audiocaps	A woman speaking as another woman speaks faintly in the background while leaves rustle	data/audio_wav_train/A_woman_speaking_as_another_woman_speaks_faintly_in_the_background_while_leaves_rustle.wav	10.0	data/audio_wav_train_mel/A_woman_speaking_as_another_woman_speaks_faintly_in_the_background_while_leaves_rustle_mel.npy
A_woman_imitates_a_cat's_meows_then_laughs.wav	audiocaps	A woman imitates a cat's meows then laughs	data/audio_wav_train/A_woman_imitates_a_cat's_meows_then_laughs.wav	10.0	data/audio_wav_train_mel/A_woman_imitates_a_cat's_meows_then_laughs_mel.npy
Birds_chirping_and_people_speaking.wav	audiocaps	Birds chirping and people speaking	data/audio_wav_train/Birds_chirping_and_people_speaking.wav	10.0	data/audio_wav_train_mel/Birds_chirping_and_people_speaking_mel.npy
A_dog_barks_while_people_speak.wav	audiocaps	A dog barks while people speak	data/audio_wav_train/A_dog_barks_while_people_speak.wav	10.0	data/audio_wav_train_mel/A_dog_barks_while_people_speak_mel.npy
Honking_of_a_horn_of_a_passing_train.wav	audiocaps	Honking of a horn of a passing train	data/audio_wav_train/Honking_of_a_horn_of_a_passing_train.wav	10.0	data/audio_wav_train_mel/Honking_of_a_horn_of_a_passing_train_mel.npy
A_man_speaks_and_types.wav	audiocaps	A man speaks and types	data/audio_wav_train/A_man_speaks_and_types.wav	10.0	data/audio_wav_train_mel/A_man_speaks_and_types_mel.npy
A_car_speeds_past,_wind_blows.wav	audiocaps	A car speeds past, wind blows	data/audio_wav_train/A_car_speeds_past,_wind_blows.wav	10.0	data/audio_wav_train_mel/A_car_speeds_past,_wind_blows_mel.npy
A_baby_laughs_and_a_man_speaks.wav	audiocaps	A baby laughs and a man speaks	data/audio_wav_train/A_baby_laughs_and_a_man_speaks.wav	10.0	data/audio_wav_train_mel/A_baby_laughs_and_a_man_speaks_mel.npy
A_miniature_helicopter_flying.wav	audiocaps	A miniature helicopter flying	data/audio_wav_train/A_miniature_helicopter_flying.wav	10.0	data/audio_wav_train_mel/A_miniature_helicopter_flying_mel.npy
A_police_siren_is_going_off_and_cars_are_passing_by.wav	audiocaps	A police siren is going off and cars are passing by	data/audio_wav_train/A_police_siren_is_going_off_and_cars_are_passing_by.wav	10.0	data/audio_wav_train_mel/A_police_siren_is_going_off_and_cars_are_passing_by_mel.npy
A_young_boy_speaks_and_water_is_gurgling.wav	audiocaps	A young boy speaks and water is gurgling	data/audio_wav_train/A_young_boy_speaks_and_water_is_gurgling.wav	10.0	data/audio_wav_train_mel/A_young_boy_speaks_and_water_is_gurgling_mel.npy
A_mid-size_motor_is_idling,_vibrating_and_knocking.wav	audiocaps	A mid-size motor is idling, vibrating and knocking	data/audio_wav_train/A_mid-size_motor_is_idling,_vibrating_and_knocking.wav	10.0	data/audio_wav_train_mel/A_mid-size_motor_is_idling,_vibrating_and_knocking_mel.npy
An_engine_is_idling_and_a_man_speaks.wav	audiocaps	An engine is idling and a man speaks	data/audio_wav_train/An_engine_is_idling_and_a_man_speaks.wav	10.0	data/audio_wav_train_mel/An_engine_is_idling_and_a_man_speaks_mel.npy
A_motor_roars_and_waves_crash.wav	audiocaps	A motor roars and waves crash	data/audio_wav_train/A_motor_roars_and_waves_crash.wav	10.0	data/audio_wav_train_mel/A_motor_roars_and_waves_crash_mel.npy
A_woman_talking_as_a_group_of_dogs_bark_while_a_door_creaks_open_followed_by_a_man_speaking_softly_in_the_background.wav	audiocaps	A woman talking as a group of dogs bark while a door creaks open followed by a man speaking softly in the background	data/audio_wav_train/A_woman_talking_as_a_group_of_dogs_bark_while_a_door_creaks_open_followed_by_a_man_speaking_softly_in_the_background.wav	10.0	data/audio_wav_train_mel/A_woman_talking_as_a_group_of_dogs_bark_while_a_door_creaks_open_followed_by_a_man_speaking_softly_in_the_background_mel.npy
A_man_with_an_accent_is_speaking_to_another_man_over_the_phone_with_an_accent.wav	audiocaps	A man with an accent is speaking to another man over the phone with an accent	data/audio_wav_train/A_man_with_an_accent_is_speaking_to_another_man_over_the_phone_with_an_accent.wav	10.0	data/audio_wav_train_mel/A_man_with_an_accent_is_speaking_to_another_man_over_the_phone_with_an_accent_mel.npy
Man_talks_with_birds_chirping_and_dogs_barking_in_the_distance.wav	audiocaps	Man talks with birds chirping and dogs barking in the distance	data/audio_wav_train/Man_talks_with_birds_chirping_and_dogs_barking_in_the_distance.wav	10.0	data/audio_wav_train_mel/Man_talks_with_birds_chirping_and_dogs_barking_in_the_distance_mel.npy
Several_people_talk_while_some_object_is_rubbed.wav	audiocaps	Several people talk while some object is rubbed	data/audio_wav_train/Several_people_talk_while_some_object_is_rubbed.wav	10.0	data/audio_wav_train_mel/Several_people_talk_while_some_object_is_rubbed_mel.npy
White_noise_with_clanking_followed_by_a_woman_speaking.wav	audiocaps	White noise with clanking followed by a woman speaking	data/audio_wav_train/White_noise_with_clanking_followed_by_a_woman_speaking.wav	10.0	data/audio_wav_train_mel/White_noise_with_clanking_followed_by_a_woman_speaking_mel.npy
Multiple_people_laughing_and_talking.wav	audiocaps	Multiple people laughing and talking	data/audio_wav_train/Multiple_people_laughing_and_talking.wav	10.0	data/audio_wav_train_mel/Multiple_people_laughing_and_talking_mel.npy
A_slide_whistle_is_blown_and_a_man_speaks.wav	audiocaps	A slide whistle is blown and a man speaks	data/audio_wav_train/A_slide_whistle_is_blown_and_a_man_speaks.wav	10.0	data/audio_wav_train_mel/A_slide_whistle_is_blown_and_a_man_speaks_mel.npy
Car_motor_revving.wav	audiocaps	Car motor revving	data/audio_wav_train/Car_motor_revving.wav	10.0	data/audio_wav_train_mel/Car_motor_revving_mel.npy
Humming_and_vibrating_of_a_motor.wav	audiocaps	Humming and vibrating of a motor	data/audio_wav_train/Humming_and_vibrating_of_a_motor.wav	10.0	data/audio_wav_train_mel/Humming_and_vibrating_of_a_motor_mel.npy
Wind_is_blowing,_and_an_adult_female_speaks_and_a_dog_barks_in_the_background.wav	audiocaps	Wind is blowing, and an adult female speaks and a dog barks in the background	data/audio_wav_train/Wind_is_blowing,_and_an_adult_female_speaks_and_a_dog_barks_in_the_background.wav	10.0	data/audio_wav_train_mel/Wind_is_blowing,_and_an_adult_female_speaks_and_a_dog_barks_in_the_background_mel.npy
A_race_car_is_revving_up_its_engine_and_takes_off.wav	audiocaps	A race car is revving up its engine and takes off	data/audio_wav_train/A_race_car_is_revving_up_its_engine_and_takes_off.wav	10.0	data/audio_wav_train_mel/A_race_car_is_revving_up_its_engine_and_takes_off_mel.npy
